id,classe_id,classe,text,texto
301016,5,tristeza,My uncle died in the Vietnam War.,Meu tio morreu na Guerra do Vietnã.
81033,1,culpa,"My uncle had promised to buy me a bicycle. As time went by and I  had not received it yet, I asked my father to buy it for me.  Later I heard that my uncle had wanted to offer me the bicycle on  my birthday two weeks later.","Meu tio prometeu me comprar uma bicicleta. Com o passar do tempo e eu ainda não tinha recebido, pedi ao meu pai que comprasse para mim. Mais tarde, soube que meu tio queria me oferecer a bicicleta no meu aniversário, duas semanas depois."
301016,0,alegria,My old friend visited me in the university.,Meu velho amigo me visitou na universidade.
81035,0,alegria,My neighbour was not able to set his car in motion because it had  snowed heavily. I helped him - he was thankful and invited me.,Meu vizinho não conseguiu colocar o carro em movimento porque havia nevado muito. Eu o ajudei - ele ficou grato e me convidou.
221025,0,alegria,My last genetices midterm - a decent grade.,Meu último exame de genetice - uma nota decente.
161005,0,alegria,My 3 children - each top his class in the final exams 1984.,Meus 3 filhos - cada um deles foi o primeiro nos exames finais de 1984.
221068,2,desgosto,My friends and I were sitting at a restaurant. We were talking  and a few of them said awful things about women. I became  disgusted by their narrow-mindedness.,Meus amigos e eu estávamos sentados em um restaurante. Estávamos conversando e alguns deles falaram coisas horríveis sobre as mulheres. Fiquei enojado com sua estreiteza de ideias.
41036,4,raiva,My friends promised me that they would definitely call me to tell  me if they were visiting me or not.,Meus amigos me prometeram que definitivamente me telefonariam para dizer se estavam me visitando ou não.
221080,2,desgosto,My friends aren't working for the same common goal we all need to  accomplish.,Meus amigos não estão trabalhando para o mesmo objetivo comum que todos precisamos alcançar.
81047,1,culpa,My schoolmates were teasing a pupil who was not able to defend  himself very well; I should have taken his part.,Meus colegas de escola estavam provocando um aluno que não era capaz de se defender muito bem; Eu deveria ter feito sua parte.
221031,4,raiva,"My peers didn't want me to meet someone during rush for fear that  I would give her a bad outlook on our Sororoty house. I shouldn't  have seen this, but they blew and I did.","Meus colegas não queriam que eu conhecesse alguém durante o rush, por medo de dar a ela uma visão ruim de nossa casa em Sororoty. Eu não deveria ter visto isso, mas eles explodiram e eu vi."
201045,4,raiva,"I was asked to stop studying economics, a field which interested  me, by my employers.","Meus empregadores me pediram para parar de estudar economia, um campo que me interessou."
171068,4,raiva,"My parents thought that I didn't do my best to pass the final  examination (secondary school). When I achieved a good grade they  said nothing, but if I had had a bad grade they would have become  very angry.","Meus pais achavam que eu não fazia o possível para passar no exame final (ensino médio). Quando tirei uma nota boa, eles não disseram nada, mas se eu tivesse tirado uma nota ruim, eles teriam ficado muito bravos."
171008,1,culpa,My parents appreciate very much me and my boyfriend coming and  have dinner with them at Christmas. However we decided to visit  his parents. My mother was rather disappointed.,"Meus pais apreciam muito eu e meu namorado vindo jantar com eles no Natal. No entanto, decidimos visitar seus pais. Minha mãe ficou bastante desapontada."
221063,0,alegria,My parents and brother came up over the weekend. We are a very  close family. This was my first year away from home. They brought  one jacko-lantern with a new design. That is the old joke that  we have a great new design - it's always the same.,Meus pais e irmão vieram no fim de semana. Somos uma família muito unida. Este foi meu primeiro ano longe de casa. Eles trouxeram uma jacko-lanterna com um novo design. Essa é a velha piada de que temos um ótimo design novo - é sempre o mesmo.
331062,3,medo,My parents were out and I was the eldest at home.  At midnight a  male stranger phoned us and spoke to me in a rough language.  I  hung up and heard someone walking outside our door.,"Meus pais estavam fora e eu era o mais velho em casa. À meia-noite, um homem estranho nos telefonou e falou comigo em uma linguagem áspera. Desliguei e ouvi alguém saindo de nossa porta."
191057,4,raiva,My parents were having a typical family argument.  I came in and  saw the scene and became angry.,Meus pais estavam tendo uma típica discussão familiar. Eu entrei e vi a cena e fiquei com raiva.
41017,2,desgosto,My parents inherited an appartment and this made them behave in a  peculiar manner.,Meus pais herdaram um apartamento e isso os fez se comportar de maneira peculiar.
301043,5,tristeza,My parents told me that they do not like my friend.,Meus pais me disseram que não gostam do meu amigo.
41054,4,raiva,"My parents put pressure on me to buy clothes, when I would not  have liked to do so.","Meus pais me pressionaram para comprar roupas, quando eu não gostaria de fazê-lo."
221011,2,desgosto,My parents claimed me on their income tax after I had been out of  the house for two years receiving no financial support from them.  As result I had to work more during school because they were  expected by the FAO to contribute to my education when they  refuse to do so.,"Meus pais me reivindicaram sobre o imposto de renda depois que eu estive fora de casa por dois anos, sem receber nenhum apoio financeiro deles. Como resultado, tive que trabalhar mais durante a escola, porque a FAO esperava que eles contribuíssem para a minha educação quando se recusassem a fazê-lo."
191073,4,raiva,My parents scolded me a lot for something I had not done.  It was  my sister who had done it.,Meus pais me repreendiam muito por algo que eu não tinha feito. Foi minha irmã quem fez isso.
11077,4,raiva,My parents did not approve my choice of a boyfriend (now an  ex-boyfriend).  He happened to be 13 years older than me and he  was considered completely unsuitable for me.  IDIOT.,Meus pais não aprovaram minha escolha de namorado (agora ex-namorado). Acontece que ele era 13 anos mais velho do que eu e foi considerado totalmente inadequado para mim. IDIOTA.
302080,4,raiva,My parents do not like my friend and told me to stay away from  him.,Meus pais não gostam do meu amigo e me disseram para ficar longe dele.
302069,4,raiva,My parents do not like my friend and told me not to go out with  him.,Meus pais não gostam do meu amigo e me disseram para não sair com ele.
191066,4,raiva,My parents did not let me go on holidays with my friends.,Meus pais não me deixaram sair de férias com meus amigos.
302058,5,tristeza,My parents failed to visit me as they promised.,Meus pais não me visitaram como prometeram.
161047,4,raiva,My parents didn't allow me to go to a social function that all my  friends were attending.,Meus pais não permitiam que eu fosse a um evento social ao qual todos os meus amigos compareciam.
81044,4,raiva,"My parents are divorced, father pays alimony for me. Two years  ago my sister who lives with father, suddenly asked mother for  money. As she considered the amount of money my mother offered  her too small, she brought an action against mother. I was  terribly angry with my sister.","Meus pais são divorciados, meu pai paga pensão alimentícia para mim. Dois anos atrás, minha irmã que mora com o pai, de repente pediu dinheiro à mãe. Como ela considerou a quantidade de dinheiro que minha mãe lhe ofereceu muito pequena, ela moveu uma ação contra ela. Fiquei terrivelmente zangado com minha irmã."
301009,0,alegria,My parents came to visit me.,Meus pais vieram me visitar.
191016,4,raiva,My cousins were playing at home and one of them broke a decorative  object which was very precious to me.,Meus primos brincavam em casa e um deles quebrou um objeto de decoração muito precioso para mim.
